drone_id,missile_id,generation,proximity_best,duration_best_s,final_coarse_full_s
FY2,M1,32,-0.17800367491517077,4.663769432058105,
FY2,M1,33,-0.17800367491517077,4.663769432058105,
FY2,M1,34,-0.17800367491517077,4.663769432058105,
FY2,M1,35,-0.17800367491517077,4.663769432058105,
FY2,M1,36,-0.17800367491517077,4.663769432058105,
FY2,M1,37,-0.17800367491517077,4.663769432058105,
FY2,M1,38,-0.17800367491517077,4.663769432058105,
FY2,M1,39,-0.17800367491517077,4.663769432058105,
FY2,M1,40,-0.17800367491517077,4.663769432058105,
FY2,M1,41,-0.17800367491517077,4.663769432058105,
FY2,M1,42,-0.17800367491517077,4.663769432058105,
FY2,M1,43,-0.17800367491517077,4.663769432058105,
FY2,M1,44,-0.17800367491517077,4.663769432058105,
FY2,M1,45,-0.17800367491517077,4.663769432058105,
FY2,M1,46,-0.17800367491517077,4.663769432058105,
FY2,M1,47,-0.17800367491517077,4.663769432058105,
FY2,M1,48,-0.17800367491517077,4.663769432058105,
FY2,M1,49,-0.17800367491517077,4.663769432058105,
FY2,M1,50,-0.17800367491517077,4.663769432058105,
FY2,M1,51,-0.17800367491517077,4.663769432058105,
FY2,M1,52,-0.17800367491517077,4.663769432058105,
FY2,M1,53,-0.17800367491517077,4.663769432058105,
FY2,M1,54,-0.17800367491517077,4.663769432058105,
FY2,M1,55,-0.17800367491517077,4.663769432058105,
FY2,M1,56,-0.17800367491517077,4.663769432058105,
FY2,M1,57,-0.17800367491517077,4.663769432058105,
FY2,M1,58,-0.17800367491517077,4.663769432058105,
FY2,M1,59,-0.17800367491517077,4.663769432058105,
FY2,M1,60,-0.17800367491517077,4.663769432058105,
FY2,M1,61,-0.08318321336030429,4.663769432058105,
FY2,M1,62,-0.08318321336030429,4.663769432058105,
FY2,M1,63,-0.08318321336030429,4.663769432058105,
FY2,M1,64,-0.08318321336030429,4.663769432058105,
FY2,M1,65,-0.08318321336030429,4.663769432058105,
FY2,M1,66,,4.663769432058105,
FY2,M1,67,,4.663769432058105,
FY2,M1,68,,4.663769432058105,
FY2,M1,69,,4.663769432058105,
FY2,M1,70,,4.663769432058105,
FY2,M1,71,,4.663769432058105,
FY2,M1,72,,4.663769432058105,
FY2,M1,73,,4.663769432058105,
FY2,M1,74,,4.663769432058105,
FY2,M1,75,,4.663769432058105,
FY2,M1,76,,4.663769432058105,
FY2,M1,77,,4.663769432058105,
FY2,M1,78,,4.663769432058105,
FY2,M1,79,,4.663769432058105,
FY2,M1,80,,4.663769432058105,
FY2,M1,81,,4.663769432058105,
FY2,M1,82,,4.663769432058105,
FY2,M1,83,,4.663769432058105,
FY2,M1,84,,4.663769432058105,
FY2,M1,85,,4.663769432058105,
FY2,M1,86,,4.663769432058105,
FY2,M1,87,,4.663769432058105,
FY2,M1,88,,4.663769432058105,
FY2,M1,89,,4.663769432058105,
FY2,M1,90,,4.663769432058105,3.928341960269286
FY2,M2,0,-90.36706539638337,4.647489888653597,
FY2,M2,1,-90.36706539638337,4.647489888653597,
FY2,M2,2,-90.36706539638337,4.647489888653597,
FY2,M2,3,-90.36706539638337,4.647489888653597,
FY2,M2,4,-90.36706539638337,4.647489888653597,
FY2,M2,5,-90.36706539638337,4.647489888653597,
FY2,M2,6,-66.22732890180735,4.647489888653597,
FY2,M2,7,-66.22732890180735,4.647489888653597,
FY2,M2,8,-5.034201892095212,4.647489888653597,
FY2,M2,9,-5.034201892095212,4.647489888653597,
