heading_error_deg,speed_error_mps,release_delay_s,fuse_error_s,effective_duration_s
0.10735795493455857,-0.39731911387083707,0.03598738362747174,0.060804402366551026,3.904668802996956
0.08160363497622523,-0.5442589191927292,0.023258053649057104,-0.03692560507400152,4.585149351279539
-1.3380512414087813,2.397272984553266,0.10539065060125874,0.07298575706006481,3.904067095786723
0.22355285436334668,1.7014480489843522,0.014263614938230649,-0.010563796181474546,4.507990717235571
0.06807760017395083,-1.141680902072728,0.07580767874673659,0.02306354758878959,3.9777921498035744
-0.41227430872296655,1.8453295737234767,0.017967646054536306,0.11222167211602174,3.8038455303657748
0.792455370209958,-0.26136260206583756,0.07685327293400392,0.019224945291040116,3.69387390296997
0.6857900664500541,-0.4324457089966054,0.06788101322255628,0.004866806851104726,3.90913005013133
-0.3361574368060261,-1.2360121837429867,0.04137437338258649,-0.043316212774752144,4.584991648517296
-0.2850484670437455,0.9458292773348962,0.005130212269473987,0.011578675560192493,4.561595101878549
-0.8246114574530048,2.0219333886316284,0.19765260239480725,-0.04562976815395904,4.034215821098908
-0.30171278165224635,1.4913096948940323,0.13782798899797682,-0.0363878853573331,4.127057331030583
-0.8926401461884863,1.4163988109381587,0.02592554991801496,0.15774393875283935,3.590360427434674
0.00966280666941613,-2.1759227986487106,0.021945766259416223,0.032153259437955016,4.288370641694108
0.41518793167981743,-0.049860496309294663,0.0660759866043309,-0.041625367496279764,4.351340767234971
0.17115843515860238,-1.6883562221835744,0.08468365561895846,0.048987965322347234,3.715117222906235
0.18963433598583498,0.02245639219538162,0.036617521324642535,0.02793600918476006,4.100642909530178
0.0005265912696395984,1.0353058542848026,0.01095546500934958,0.0752934063212582,3.973906856263001
-0.9966783401308329,-0.6868562807492853,0.053381331023970996,0.04593541969490455,4.286644943602546
-0.16475751131923297,1.1788415216609245,0.08302937298017174,-0.1019979408209262,4.583672597210097
-0.6250325320503446,1.4619384448689108,0.03666807404072777,0.0063530104841754385,4.520291698132773
-0.04169724713552863,-0.03318740638245631,0.04329688989514035,-0.021446105638834322,4.496295325933859
-0.12217543219031815,1.7603890743590853,0.11386074185616142,-0.024692448651046445,4.122636730212322
-0.5902528835140987,-0.34575145380965466,0.19114601822601684,0.02750900439651126,3.486746976917928
-0.28676217702059,-0.07683161930609166,0.10219932365483461,-0.05274599862679087,4.449017912673102
0.2977238956822684,-1.8261592256698338,0.07446943861593457,0.07473816253098457,3.543567044501658
0.36371073291138406,0.3486127658074983,0.010821894362303686,0.07942292582240339,3.815402612980682
0.5116037216524131,0.12052880691643977,0.003650026819077529,-0.03159675754814716,4.575849859578438
0.2727236784631921,-3.713023448867052,0.0352785873370434,0.09117660279193368,3.7389337068827917
-0.2657029373940713,2.4566284409278722,0.063478227961435,0.08511910633105291,3.683180541460766
0.43575373587813904,-2.6408078656587715,0.15652657639833045,0.009478017732201126,3.4877142045955614
0.9511914210579451,-0.5049093610842246,0.087471869139195,-0.008301444751401271,3.7796507855674544
0.3231942930024371,-1.3849944656019588,0.033301534071576835,0.06465255683890701,3.8480914328456417
0.9285534400358606,0.32912962245410415,0.021538421371317097,0.022048142385770634,3.9761881953796623
0.4871991031802314,-0.33853352118379604,0.06539135701766101,-0.02107937900239721,4.1885794037550355
0.7568741465437985,-0.0019164603476703192,0.11346473140018408,-0.011348002414890902,3.6904777895298917
0.051187577073115054,-2.238330983802757,0.08734408339963977,-0.12247355666452163,4.578176209311152
-0.7349584480594791,1.9993215662486343,0.07617687421246057,-0.0223241445663565,4.529362379190349
-0.2164327511402988,1.9405348352522025,0.029048583133310213,0.026086280109247795,4.296295678399737
-0.04079183801211978,-2.8088991840147357,0.06151851984509146,-0.08354230439771151,4.582901875691372
-0.4325250162319127,-1.4253888170303464,0.053539819845945524,0.014029787706942718,4.352831828421701
0.25274276578847393,1.1251358354768046,0.02504865541044876,0.000566517770268769,4.351083944745165
0.7544881726541186,-0.9361752506732008,0.014492081438828653,0.058362844155667004,3.840223941076195
0.28717993386883844,-0.30205695927178783,0.040766775424939394,-0.07504218572516563,4.577485494443187
0.0022673601644681808,-0.04630418372797134,0.0361659495480485,0.05462180212878162,3.9746166840628074
0.08336399209786023,2.138348623351696,0.10034579861505769,0.06290199919389414,3.4903182943337674
0.5115931597556959,-1.217159949237463,0.15300339554248527,-0.0447317730279158,3.826244308068312
-0.7029282852594041,-0.5034135328549246,0.09269612594315613,0.04036114423955051,4.00598387393168
-0.6657143040842664,-2.415191759437524,0.0072399592150863955,-0.0664209518457463,4.567511627312289
0.37098827782453336,-0.238499009478269,0.007972451692808835,-0.006779394707713209,4.4791113119120585
-0.6321016408156535,1.4969462254964672,0.06482499834214928,-0.0030839800994977343,4.4283745633700695
0.6674935600877214,-1.1206765683635218,0.0837053765535617,0.02126536551777554,3.714194516725678
