stage,seed,generation,best_duration_s,mean_duration_s
centerline_proxy,20250803,151,6.399179354230255,6.399179274101515
centerline_proxy,20250803,152,6.399179358686865,6.399179282084006
centerline_proxy,20250803,153,6.399179358686865,6.399179291177425
centerline_proxy,20250803,154,6.399179362589375,6.399179300962015
centerline_proxy,20250803,155,6.399179362589375,6.399179306852243
centerline_proxy,20250803,156,6.399179362589375,6.399179311890759
centerline_proxy,20250803,157,6.399179362589375,6.399179318586685
centerline_proxy,20250803,158,6.399179368776928,6.399179322376775
centerline_proxy,20250803,159,6.399179368776928,6.399179329627357
centerline_proxy,20250803,160,6.399179368776928,6.399179333967101
centerline_proxy,20250803,161,6.399179370239445,6.399179339319157
centerline_proxy,20250803,162,6.399179370239445,6.399179343956785
centerline_proxy,20250803,163,6.399179370239445,6.399179346819904
centerline_proxy,20250803,164,6.399179370239445,6.39917934943627
centerline_proxy,20250803,165,6.399179374671986,6.399179353434197
centerline_proxy,20250803,166,6.399179374671986,6.399179354745333
centerline_proxy,20250803,167,6.39917937484153,6.399179356387724
centerline_proxy,20250803,168,6.39917937484153,6.399179358472898
centerline_proxy,20250803,169,6.39917937488554,6.399179360488608
centerline_proxy,20250803,170,6.39917937488554,6.399179361916104
centerline_proxy,20250803,171,6.39917937488554,6.399179363031606
centerline_proxy,20250803,172,6.399179376806121,6.399179364873427
centerline_proxy,20250803,173,6.399179376806121,6.39917936612075
centerline_proxy,20250803,174,6.399179376806121,6.399179367547037
centerline_proxy,20250803,175,6.399179376806121,6.399179368930653
centerline_proxy,20250803,176,6.399179376806121,6.399179369730955
centerline_proxy,20250803,177,6.399179377449127,6.399179370490163
centerline_proxy,20250803,178,6.399179377449127,6.399179370926417
centerline_proxy,20250803,179,6.399179377449127,6.399179371831352
centerline_proxy,20250803,180,6.399179377955397,6.399179372425339
centerline_proxy,20250803,181,6.399179377955397,6.39917937312299
centerline_proxy,20250803,182,6.399179377955397,6.399179373744324
centerline_proxy,20250803,183,6.399179377955397,6.399179374139862
centerline_proxy,20250803,184,6.399179377955397,6.399179374599535
centerline_proxy,20250803,185,6.399179377955397,6.3991793748976065
centerline_proxy,20250803,186,6.399179377955397,6.399179375312233
centerline_proxy,20250803,187,6.399179377955397,6.399179375583847
centerline_proxy,20250803,188,6.399179378086688,6.399179375950818
centerline_proxy,20250803,189,6.399179378248253,6.399179376255221
centerline_proxy,20250803,190,6.399179378248253,6.399179376568416
centerline_proxy,20250803,191,6.399179378284347,6.3991793767850496
centerline_proxy,20250803,192,6.399179378401793,6.399179376911562
centerline_proxy,20250803,193,6.399179378401793,6.399179377088823
centerline_proxy,20250803,194,6.399179378401793,6.3991793772236765
centerline_proxy,20250803,195,6.399179378569319,6.39917937734781
centerline_proxy,20250803,196,6.399179378569319,6.3991793774564645
centerline_proxy,20250803,197,6.399179378569319,6.399179377561259
centerline_proxy,20250803,198,6.399179378569319,6.3991793776690695
centerline_proxy,20250803,199,6.399179378569319,6.399179377779709
centerline_proxy,20250803,200,6.399179378569319,6.399179377856523
centerline_proxy,19,0,4.6346040090452565,0.036207843820666066
centerline_proxy,19,1,4.6346040090452565,0.056790681918754915
centerline_proxy,19,2,4.6346040090452565,0.23357411860202046
centerline_proxy,19,3,4.6346040090452565,0.4307828849422276
centerline_proxy,19,4,4.6346040090452565,0.7704440728785885
centerline_proxy,19,5,4.6346040090452565,1.1274629847823956
centerline_proxy,19,6,4.941622195268014,1.549924461485479
centerline_proxy,19,7,4.941622195268014,1.9456405314692304
centerline_proxy,19,8,4.941622195268014,2.386456851249475
centerline_proxy,19,9,4.941622195268014,2.6819404924235863
centerline_proxy,19,10,4.941622195268014,2.763228406150988
centerline_proxy,19,11,4.941622195268014,2.8509252566314722
centerline_proxy,19,12,4.941622195268014,2.8915357577631444
centerline_proxy,19,13,4.941622195268014,2.9205277522305364
centerline_proxy,19,14,4.941622195268014,2.963894660340645
centerline_proxy,19,15,6.1954912527645085,3.030197485869112
centerline_proxy,19,16,6.1954912527645085,3.0646226667308456
centerline_proxy,19,17,6.1954912527645085,3.102936864472788
centerline_proxy,19,18,6.1954912527645085,3.1510152580070327
centerline_proxy,19,19,6.1954912527645085,3.1993935156345645
centerline_proxy,19,20,6.1954912527645085,3.2495130378794634
centerline_proxy,19,21,6.292520651836338,3.382313083872417
centerline_proxy,19,22,6.292520651836338,3.453528131422746
centerline_proxy,19,23,6.292520651836338,3.546023299796925
centerline_proxy,19,24,6.292520651836338,3.593542630108079
centerline_proxy,19,25,6.292520651836338,3.6515537858598135
centerline_proxy,19,26,6.292520651836338,3.6676616778997837
centerline_proxy,19,27,6.370209910972514,3.7670011044521257
centerline_proxy,19,28,6.370209910972514,3.823127416735208
centerline_proxy,19,29,6.370209910972514,3.9329652888727273
centerline_proxy,19,30,6.370209910972514,3.9714455030492317
centerline_proxy,19,31,6.370209910972514,4.193991286209911
centerline_proxy,19,32,6.370209910972514,4.297169790146074
centerline_proxy,19,33,6.370209910972514,4.407401907190076
centerline_proxy,19,34,6.395254201458927,4.575416029482858
centerline_proxy,19,35,6.395254201458927,4.688198508003971
centerline_proxy,19,36,6.395254201458927,4.938169710201257
centerline_proxy,19,37,6.397744074483962,5.1809145748026335
centerline_proxy,19,38,6.398142425452626,5.406199784628413
centerline_proxy,19,39,6.398142425452626,5.630225551264015
centerline_proxy,19,40,6.398142425452626,5.81732509779315
centerline_proxy,19,41,6.398142425452626,6.002791465088865
centerline_proxy,19,42,6.398142425452626,6.195993130196095
centerline_proxy,19,43,6.398142425452626,6.286326715435116
centerline_proxy,19,44,6.398142425452626,6.315237118880073
centerline_proxy,19,45,6.398142425452626,6.330182692047064
centerline_proxy,19,46,6.398142425452626,6.361803571973457
centerline_proxy,19,47,6.398142425452626,6.374664297023675
centerline_proxy,19,48,6.398142425452626,6.38273398654298
centerline_proxy,19,49,6.398142425452626,6.387390236878048
centerline_proxy,19,50,6.398228951629191,6.390249604165364
centerline_proxy,19,51,6.398228951629191,6.393932724102666
centerline_proxy,19,52,6.39867239123763,6.39517853367269
centerline_proxy,19,53,6.398982317867059,6.397105832898976
centerline_proxy,19,54,6.398982317867059,6.397516187641072
centerline_proxy,19,55,6.398982317867059,6.397726468941785
centerline_proxy,19,56,6.3991116352590325,6.3979443062456465
centerline_proxy,19,57,6.3991116352590325,6.398128758224688
centerline_proxy,19,58,6.3991116352590325,6.398364531962814
centerline_proxy,19,59,6.3991116352590325,6.398436513724844
centerline_proxy,19,60,6.3991116352590325,6.398505865381988
centerline_proxy,19,61,6.3991116352590325,6.398596192876029
